ulid,flight_id,path_id,position,altitude,speed,datetime,meta,created_at,updated_at
01h2vz6ybxjx6evztc3vzhwst6,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqcwetz3cvqmmn01gv2,0x0000000001010000006D0E7CFA9B325C402B621592AF1A1DC0,51.119402985274,15,2023-06-14 03:32:18,"{""lla"": {""alt"": 51.11940298527402, ""lat"": -7.276060373835712, ""lng"": 112.79077016940128}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 36.85815960953706, ""coordinate"": {""x"": -364.1910567697617, ""y"": -19.611910361693607, ""z"": 51.11940298527402}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6ybxwzd00nfr2dx5r923,01h2vz6vqw98bbwzny8x9g66k1,01h2vz6vqzt233xm6z5qhv0d1s,0x000000000101000000E241A636B6325C40858C89C940221DC0,50.439862535648,15,2023-06-14 03:30:42,"{""lla"": {""alt"": 50.43986253564812, ""lat"": -7.2834502687647635, ""lng"": 112.7923714278756}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 44.95159061085558, ""coordinate"": {""x"": -187.57266327759265, ""y"": -841.3391159179382, ""z"": 50.43986253564812}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6yby5yp3tx4k6nt6hanb,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqcwetz3cvqmmn01gv2,0x0000000001010000008812B4C19B325C40B494BDBDB81A1DC0,51.399253731593,15,2023-06-14 03:32:19,"{""lla"": {""alt"": 51.39925373159252, ""lat"": -7.276095356651365, ""lng"": 112.7907566317116}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 37.06998811304015, ""coordinate"": {""x"": -365.68426042232335, ""y"": -23.501829766980997, ""z"": 51.39925373159252}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6ybytq3679aq62p6yd5w,01h2vz6vqw98bbwzny8x9g66k1,01h2vz6vqzt233xm6z5qhv0d1s,0x000000000101000000347243ECB5325C40F243DE7549221DC0,50.26804122964,15,2023-06-14 03:30:43,"{""lla"": {""alt"": 50.26804122964012, ""lat"": -7.283483354273757, ""lng"": 112.79235369288484}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 45.5278930545845, ""coordinate"": {""x"": -189.5288281500077, ""y"": -845.0181246353955, ""z"": 50.26804122964012}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6ybzbfv5qzvvjf4h1mmv,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqcwetz3cvqmmn01gv2,0x000000000101000000A416EC889B325C40CDC665E9C11A1DC0,51.679104477911,15,2023-06-14 03:32:20,"{""lla"": {""alt"": 51.67910447791103, ""lat"": -7.276130339467018, ""lng"": 112.79074309402192}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 37.28181661654323, ""coordinate"": {""x"": -367.17746407488505, ""y"": -27.391749477361067, ""z"": 51.67910447791103}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6ybzffh1pehgbsd27trj,01h2vz6vqw98bbwzny8x9g66k1,01h2vz6vqzt233xm6z5qhv0d1s,0x00000000010100000046A5E0A1B5325C405FFB322252221DC0,50.096219923632,15,2023-06-14 03:30:44,"{""lla"": {""alt"": 50.09621992363212, ""lat"": -7.283516439782752, ""lng"": 112.79233595789404}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 46.10419549831342, ""coordinate"": {""x"": -191.4849930242704, ""y"": -848.6971336239949, ""z"": 50.09621992363212}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6yc0ahh500y8qtrch85m,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqcwetz3cvqmmn01gv2,0x000000000101000000C01A24509B325C4057F90D15CB1A1DC0,51.95895522423,15,2023-06-14 03:32:21,"{""lla"": {""alt"": 51.958955224229534, ""lat"": -7.2761653222826705, ""lng"": 112.79072955633224}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 37.49364512004632, ""coordinate"": {""x"": -368.6706677274467, ""y"": -31.281669490062352, ""z"": 51.958955224229534}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6yc0zrvc4238tt6sk0je,01h2vz6vqw98bbwzny8x9g66k1,01h2vz6vr0j4cgd557r17pvyte,0x0000000001010000009AAE3878B5325C40C29895FD56221DC0,50,15,2023-06-14 03:30:45,"{""lla"": {""alt"": 50, ""lat"": -7.2835349676663, ""lng"": 112.7923260263}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 46.680497942042344, ""coordinate"": {""x"": -192.5804452656878, ""y"": -850.757378611618, ""z"": 50}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6yc20ahhtj2n1pcdw97q,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqcwetz3cvqmmn01gv2,0x000000000101000000DB1E5C179B325C40702BB640D41A1DC0,52.238805970548,15,2023-06-14 03:32:22,"{""lla"": {""alt"": 52.23880597054804, ""lat"": -7.276200305098324, ""lng"": 112.79071601864256}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 37.70547362354941, ""coordinate"": {""x"": -370.1638713781607, ""y"": -35.17158980543128, ""z"": 52.23880597054804}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6yc20cc8rkg9mkzj7ej6,01h2vz6vqw98bbwzny8x9g66k1,01h2vz6vr0j4cgd557r17pvyte,0x00000000010100000011C6DD18B5325C404D0245254F221DC0,50.31702898449,15,2023-06-14 03:30:46,"{""lla"": {""alt"": 50.31702898449001, ""lat"": -7.283505041443788, ""lng"": 112.79230329187028}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 47.25680038577126, ""coordinate"": {""x"": -195.0880469553719, ""y"": -847.4296726162156, ""z"": 50.31702898449001}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6yc34sc2vgndmnw51kn3,01h2vz6vqw98bbwzny8x9g66k1,01h2vz6vr0j4cgd557r17pvyte,0x00000000010100000088DD82B9B4325C40D86BF44C47221DC0,50.63405796898,15,2023-06-14 03:30:47,"{""lla"": {""alt"": 50.634057968980024, ""lat"": -7.283475115221275, ""lng"": 112.79228055744056}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 47.83310282950018, ""coordinate"": {""x"": -197.595648645056, ""y"": -844.101966846919, ""z"": 50.634057968980024}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6yc36rzjdr12tj5vk915,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqcwetz3cvqmmn01gv2,0x000000000101000000F72294DE9A325C40FA5D5E6CDD1A1DC0,52.518656716867,15,2023-06-14 03:32:23,"{""lla"": {""alt"": 52.518656716866545, ""lat"": -7.276235287913977, ""lng"": 112.79070248095287}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 37.917302127052494, ""coordinate"": {""x"": -371.65707503257, ""y"": -39.06151042543098, ""z"": 52.518656716866545}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6yc4dss7wk2tq9wyhcfr,01h2vz6vqw98bbwzny8x9g66k1,01h2vz6vr0j4cgd557r17pvyte,0x00000000010100000000F5275AB4325C4063D5A3743F221DC0,50.95108695347,15,2023-06-14 03:30:48,"{""lla"": {""alt"": 50.95108695347003, ""lat"": -7.283445188998762, ""lng"": 112.7922578230108}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 48.4094052732291, ""coordinate"": {""x"": -200.1032503347401, ""y"": -840.7742612988782, ""z"": 50.95108695347003}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6yc4wwf47ms29nwgy2z7,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqcwetz3cvqmmn01gv2,0x0000000001010000001227CCA59A325C4013900698E61A1DC0,52.798507463185,15,2023-06-14 03:32:24,"{""lla"": {""alt"": 52.798507463185054, ""lat"": -7.27627027072963, ""lng"": 112.7906889432632}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 38.12913063055558, ""coordinate"": {""x"": -373.1502786851317, ""y"": -42.95143134775189, ""z"": 52.798507463185054}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6yc5kvheva42p01y3fp8,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqcwetz3cvqmmn01gv2,0x0000000001010000002E2B046D9A325C409DC2AEC3EF1A1DC0,53.078358209504,15,2023-06-14 03:32:25,"{""lla"": {""alt"": 53.078358209503556, ""lat"": -7.276305253545283, ""lng"": 112.79067540557352}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 38.340959134058664, ""coordinate"": {""x"": -374.64348233769334, ""y"": -46.84135257435714, ""z"": 53.078358209503556}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6yc5sk61h08kw2xv7pd7,01h2vz6vqw98bbwzny8x9g66k1,01h2vz6vr0j4cgd557r17pvyte,0x000000000101000000770CCDFAB3325C407D3E539C37221DC0,51.26811593796,15,2023-06-14 03:30:49,"{""lla"": {""alt"": 51.26811593796005, ""lat"": -7.283415262776249, ""lng"": 112.7922350885811}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 48.98570771695801, ""coordinate"": {""x"": -202.61085202257655, ""y"": -837.4465559717465, ""z"": 51.26811593796005}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6yc65rwf2hhnzqr91rjt,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqcwetz3cvqmmn01gv2,0x0000000001010000004A2F3C349A325C40B6F456EFF81A1DC0,53.358208955822,15,2023-06-14 03:32:26,"{""lla"": {""alt"": 53.358208955822064, ""lat"": -7.276340236360936, ""lng"": 112.79066186788386}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 38.55278763756175, ""coordinate"": {""x"": -376.13668598840735, ""y"": -50.73127410235978, ""z"": 53.358208955822064}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6yc6yfee4f18bvy0jm1m,01h2vz6vqw98bbwzny8x9g66k1,01h2vz6vr0j4cgd557r17pvyte,0x000000000101000000EE23729BB3325C4008A802C42F221DC0,51.58514492245,15,2023-06-14 03:30:50,"{""lla"": {""alt"": 51.585144922450056, ""lat"": -7.283385336553737, ""lng"": 112.79221235415136}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 49.56201016068693, ""coordinate"": {""x"": -205.11845371410828, ""y"": -834.1188508677183, ""z"": 51.585144922450056}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6yc7znz2a2d6ec5eykzz,01h2vz6vqw98bbwzny8x9g66k1,01h2vz6vr0j4cgd557r17pvyte,0x000000000101000000663B173CB3325C409411B2EB27221DC0,51.90217390694,15,2023-06-14 03:30:51,"{""lla"": {""alt"": 51.90217390694007, ""lat"": -7.283355410331224, ""lng"": 112.79218961972164}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 50.13831260441584, ""coordinate"": {""x"": -207.6260554019447, ""y"": -830.7911459854076, ""z"": 51.90217390694007}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6yc8jbx3efk5mek2c5eb,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqcwetz3cvqmmn01gv2,0x000000000101000000653374FB99325C404027FF1A021B1DC0,53.638059702141,15,2023-06-14 03:32:27,"{""lla"": {""alt"": 53.638059702140566, ""lat"": -7.276375219176589, ""lng"": 112.79064833019416}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 38.76461614106484, ""coordinate"": {""x"": -377.62988964281664, ""y"": -54.62119593545509, ""z"": 53.638059702140566}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6yc9gezjww1h0vn3psrt,01h2vz6vqw98bbwzny8x9g66k1,01h2vz6vr0j4cgd557r17pvyte,0x000000000101000000DD52BCDCB2325C401F7B611320221DC0,52.21920289143,15,2023-06-14 03:30:52,"{""lla"": {""alt"": 52.21920289143008, ""lat"": -7.283325484108712, ""lng"": 112.7921668852919}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 50.714615048144765, ""coordinate"": {""x"": -210.1336570934765, ""y"": -827.4634413251609, ""z"": 52.21920289143008}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6yc9grw94d2f0ghgfxrn,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqcwetz3cvqmmn01gv2,0x0000000001010000008137ACC299325C405959A7460B1B1DC0,53.917910448459,15,2023-06-14 03:32:28,"{""lla"": {""alt"": 53.917910448459075, ""lat"": -7.276410201992242, ""lng"": 112.79063479250448}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 38.97644464456793, ""coordinate"": {""x"": -379.123093297226, ""y"": -58.51111807075615, ""z"": 53.917910448459075}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6yca9ftpkam13q7770v3,01h2vz6vqw98bbwzny8x9g66k1,01h2vz6vr0j4cgd557r17pvyte,0x000000000101000000546A617DB2325C40AAE4103B18221DC0,52.53623187592,15,2023-06-14 03:30:53,"{""lla"": {""alt"": 52.53623187592009, ""lat"": -7.283295557886199, ""lng"": 112.7921441508622}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 51.29091749187368, ""coordinate"": {""x"": -212.64125878131293, ""y"": -824.1357368876713, ""z"": 52.53623187592009}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6ycavf6n96tf9rfesary,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqcwetz3cvqmmn01gv2,0x0000000001010000009D3BE48999325C40E38B4F72141B1DC0,54.197761194778,15,2023-06-14 03:32:29,"{""lla"": {""alt"": 54.19776119477758, ""lat"": -7.276445184807895, ""lng"": 112.7906212548148}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 39.18827314807102, ""coordinate"": {""x"": -380.61629694794, ""y"": -62.40104050941771, ""z"": 54.19776119477758}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6ycb4b64rnt77p76behe,01h2vz6vqw98bbwzny8x9g66k1,01h2vz6vr0j4cgd557r17pvyte,0x000000000101000000CC81061EB2325C40354EC06210221DC0,52.85326086041,15,2023-06-14 03:30:54,"{""lla"": {""alt"": 52.8532608604101, ""lat"": -7.283265631663686, ""lng"": 112.79212141643244}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 51.867219935602606, ""coordinate"": {""x"": -215.1488604728447, ""y"": -820.8080326714373, ""z"": 52.8532608604101}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6ycb7fpknywz8ppewspb,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqcwetz3cvqmmn01gv2,0x00000000010100000078421C5199325C40FCBDF79D1D1B1DC0,54.477611941096,15,2023-06-14 03:32:30,"{""lla"": {""alt"": 54.477611941096086, ""lat"": -7.276480167623548, ""lng"": 112.79060771712514}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 39.400101651574104, ""coordinate"": {""x"": -382.109500598654, ""y"": -66.29096325213266, ""z"": 54.477611941096086}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6ycc4krh841sgnmnf5fd,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqcwetz3cvqmmn01gv2,0x0000000001010000009446541899325C4085F09FC9261B1DC0,54.757462687415,15,2023-06-14 03:32:31,"{""lla"": {""alt"": 54.75746268741459, ""lat"": -7.2765151504392, ""lng"": 112.79059417943546}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 39.61193015507719, ""coordinate"": {""x"": -383.6027042530633, ""y"": -70.18088629739977, ""z"": 54.75746268741459}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6ycc5rtn7kk9x2mw94q0,01h2vz6vqw98bbwzny8x9g66k1,01h2vz6vr0j4cgd557r17pvyte,0x0000000001010000004399ABBEB1325C40C0B76F8A08221DC0,53.1702898449,15,2023-06-14 03:30:55,"{""lla"": {""alt"": 53.17028984490011, ""lat"": -7.283235705441173, ""lng"": 112.79209868200272}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 52.44352237933152, ""coordinate"": {""x"": -217.65646216068112, ""y"": -817.4803286787686, ""z"": 53.17028984490011}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6ycd9kbhzjcb1n3cxb8p,01h2vz6vqw98bbwzny8x9g66k1,01h2vz6vr0j4cgd557r17pvyte,0x000000000101000000BAB0505FB1325C404B211FB200221DC0,53.48731882939,15,2023-06-14 03:30:56,"{""lla"": {""alt"": 53.48731882939013, ""lat"": -7.283205779218661, ""lng"": 112.792075947573}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 53.01982482306043, ""coordinate"": {""x"": -220.16406384851757, ""y"": -814.1526249056235, ""z"": 53.48731882939013}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6ycdkgr3ee7b578j9kbg,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqcwetz3cvqmmn01gv2,0x000000000101000000AF4A8CDF98325C400F2348F52F1B1DC0,55.037313433733,15,2023-06-14 03:32:32,"{""lla"": {""alt"": 55.0373134337331, ""lat"": -7.276550133254854, ""lng"": 112.79058064174578}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 39.823758658580275, ""coordinate"": {""x"": -385.095907905625, ""y"": -74.07080964556549, ""z"": 55.0373134337331}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6ycef6q2fa8we7prybat,01h2vz6vqw98bbwzny8x9g66k1,01h2vz6vr0j4cgd557r17pvyte,0x00000000010100000031C8F5FFB0325C40668ACED9F8211DC0,53.80434781388,15,2023-06-14 03:30:57,"{""lla"": {""alt"": 53.804347813880135, ""lat"": -7.283175852996148, ""lng"": 112.79205321314326}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 53.59612726678935, ""coordinate"": {""x"": -222.6716655400493, ""y"": -810.8249213552352, ""z"": 53.804347813880135}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6ycezcxbwd6a3fjrf9ck,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqcwetz3cvqmmn01gv2,0x000000000101000000CB4EC4A698325C402855F020391B1DC0,55.317164180052,15,2023-06-14 03:32:33,"{""lla"": {""alt"": 55.3171641800516, ""lat"": -7.276585116070507, ""lng"": 112.7905671040561}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 40.03558716208337, ""coordinate"": {""x"": -386.5891115600342, ""y"": -77.96073330055606, ""z"": 55.3171641800516}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6ycfnvvcnqww6yswcnnf,01h2vz6vqw98bbwzny8x9g66k1,01h2vz6vr0j4cgd557r17pvyte,0x000000000101000000A9DF9AA0B0325C40F1F37D01F1211DC0,54.12137679837,15,2023-06-14 03:30:58,"{""lla"": {""alt"": 54.12137679837015, ""lat"": -7.283145926773636, ""lng"": 112.79203047871354}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 54.172429710518266, ""coordinate"": {""x"": -225.17926722788576, ""y"": -807.4972180292206, ""z"": 54.12137679837015}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6ycfvnn3fkppc5qc04cy,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqcwetz3cvqmmn01gv2,0x000000000101000000E652FC6D98325C40B287984C421B1DC0,55.59701492637,15,2023-06-14 03:32:34,"{""lla"": {""alt"": 55.59701492637011, ""lat"": -7.27662009888616, ""lng"": 112.7905535663664}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 40.24741566558645, ""coordinate"": {""x"": -388.0823152125959, ""y"": -81.85065725532732, ""z"": 55.59701492637011}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6ych1prq49red32ggtj9,01h2vz6vqw98bbwzny8x9g66k1,01h2vz6vr0j4cgd557r17pvyte,0x00000000010100000020F73F41B0325C407C5D2D29E9211DC0,54.43840578286,15,2023-06-14 03:30:59,"{""lla"": {""alt"": 54.43840578286016, ""lat"": -7.283116000551123, ""lng"": 112.7920077442838}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 54.74873215424719, ""coordinate"": {""x"": -227.6868689194175, ""y"": -804.1695149236533, ""z"": 54.43840578286016}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6ychw3c01pmv9h07xwrq,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqcwetz3cvqmmn01gv2,0x0000000001010000000257343598325C40CBB940784B1B1DC0,55.876865672689,15,2023-06-14 03:32:35,"{""lla"": {""alt"": 55.87686567268861, ""lat"": -7.276655081701812, ""lng"": 112.79054002867674}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 40.45924416908954, ""coordinate"": {""x"": -389.5755188633099, ""y"": -85.74058151322815, ""z"": 55.87686567268861}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6ycj69etzda05tsccd5a,01h2vz6vqw98bbwzny8x9g66k1,01h2vz6vr0j4cgd557r17pvyte,0x000000000101000000970EE5E1AF325C4007C7DC50E1211DC0,54.75543476735,15,2023-06-14 03:31:00,"{""lla"": {""alt"": 54.75543476735017, ""lat"": -7.28308607432861, ""lng"": 112.79198500985407}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 55.32503459797611, ""coordinate"": {""x"": -230.19447060725395, ""y"": -800.8418120416513, ""z"": 54.75543476735017}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6ycjsxg5z5q1a6v9dqm2,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqcwetz3cvqmmn01gv2,0x0000000001010000001E5B6CFC97325C4055ECE8A3541B1DC0,56.156716419007,15,2023-06-14 03:32:36,"{""lla"": {""alt"": 56.15671641900711, ""lat"": -7.2766900645174655, ""lng"": 112.79052649098706}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 40.67107267259262, ""coordinate"": {""x"": -391.0687225158716, ""y"": -89.63050607529783, ""z"": 56.15671641900711}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6yckvyzn7csx6qr9x1t2,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqcwetz3cvqmmn01gv2,0x000000000101000000395FA4C397325C406E1E91CF5D1B1DC0,56.436567165326,15,2023-06-14 03:32:37,"{""lla"": {""alt"": 56.43656716532562, ""lat"": -7.276725047333119, ""lng"": 112.79051295329738}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 40.88290117609571, ""coordinate"": {""x"": -392.5619261684333, ""y"": -93.5204309398042, ""z"": 56.43656716532562}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6ycky5qa22b91tcywhge,01h2vz6vqw98bbwzny8x9g66k1,01h2vz6vr0j4cgd557r17pvyte,0x0000000001010000000F268A82AF325C4092308C78D9211DC0,55.07246375184,15,2023-06-14 03:31:01,"{""lla"": {""alt"": 55.07246375184018, ""lat"": -7.283056148106097, ""lng"": 112.79196227542435}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 55.90133704170503, ""coordinate"": {""x"": -232.70207229878568, ""y"": -797.5141093791729, ""z"": 55.07246375184018}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6ycm1k1sb8zp8gj45mqj,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqcwetz3cvqmmn01gv2,0x0000000001010000005563DC8A97325C40F85039FB661B1DC0,56.716417911644,15,2023-06-14 03:32:38,"{""lla"": {""alt"": 56.71641791164413, ""lat"": -7.276760030148772, ""lng"": 112.7904994156077}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 41.0947296795988, ""coordinate"": {""x"": -394.05512982284256, ""y"": -97.41035610847942, ""z"": 56.71641791164413}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6ycm88950bvw5bgztj0b,01h2vz6vqw98bbwzny8x9g66k1,01h2vz6vr0j4cgd557r17pvyte,0x000000000101000000863D2F23AF325C401D9A3BA0D1211DC0,55.38949273633,15,2023-06-14 03:31:02,"{""lla"": {""alt"": 55.38949273633019, ""lat"": -7.283026221883585, ""lng"": 112.79193954099463}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 56.47763948543394, ""coordinate"": {""x"": -235.20967398662216, ""y"": -794.1864069403752, ""z"": 55.38949273633019}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6ycnmc854mj9p6w43ry1,01h2vz6vqw98bbwzny8x9g66k1,01h2vz6vr0j4cgd557r17pvyte,0x000000000101000000FD54D4C3AE325C40A803EBC7C9211DC0,55.70652172082,15,2023-06-14 03:31:03,"{""lla"": {""alt"": 55.706521720820206, ""lat"": -7.282996295661072, ""lng"": 112.7919168065649}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 57.05394192916287, ""coordinate"": {""x"": -237.7172756781539, ""y"": -790.8587047251427, ""z"": 55.706521720820206}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6ycphvgnht8wghj36mm6,01h2vz6vq70ra5kt9eqg3tfrtf,01h2vz6vqcwetz3cvqmmn01gv2,0x0000000001010000007167145297325C401183E126701B1DC0,56.996268657963,15,2023-06-14 03:32:39,"{""lla"": {""alt"": 56.99626865796263, ""lat"": -7.276795012964425, ""lng"": 112.79048587791802}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 41.306558183101885, ""coordinate"": {""x"": -395.5483334754042, ""y"": -101.3002815802842, ""z"": 56.99626865796263}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6ycpnx782axzv8kt34se,01h2vz6vqw98bbwzny8x9g66k1,01h2vz6vr0j4cgd557r17pvyte,0x000000000101000000346F7964AE325C40336D9AEFC1211DC0,56.02355070531,15,2023-06-14 03:31:04,"{""lla"": {""alt"": 56.023550705310214, ""lat"": -7.28296636943856, ""lng"": 112.79189407213518}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 57.63024437289178, ""coordinate"": {""x"": -240.22487736599032, ""y"": -787.5310027286254, ""z"": 56.023550705310214}}",2023-06-14 03:29:26,2023-06-14 03:29:26
